total_pressure,total_enthalpy,heat_transfer_coef,Velocity,Temperature
-4.959918703,589135.1056,21.68895378,3,800
9.259615399,435898.2408,54.77041627,3,800
-4.990933445,600218.4414,19.39360642,3,800
8.666389785,428664.5199,48.60376827,3,800
-5.04613437,622590.5572,22.79275747,3,800
7.811583542,426504.7426,47.55847461,3,800
-5.152622356,630376.8723,31.13064453,3,800
7.083076894,430099.5338,56.78318575,3,800
-5.212162798,571934.2854,40.59407519,3,800
7.27178672,433987.0313,60.86530825,3,800
-4.779930467,502592.0746,40.39828334,3,800
6.58278417,435036.7583,55.2882419,3,800
-3.967722614,480281.0906,36.88913445,3,800
6.153334994,429133.1262,47.64868405,3,800
-3.581251971,473147.9647,40.18444226,3,800
6.785101264,423946.9381,44.97417819,3,800
-3.571655451,469054.271,44.39616117,3,800
5.39144209,426886.8637,48.0329344,3,800
-4.17915223,463480.2422,51.24027132,3,800
2.811455261,428989.2077,50.89454918,3,800
-4.386515741,457252.0652,57.1996834,3,800
2.882129012,427462.6602,48.83562815,3,800
-3.537610681,450983.0814,57.87376793,3,800
3.814327129,426944.0393,46.4479959,3,800
-2.026833754,445876.5032,55.07935268,3,800
3.714632777,428083.5944,46.46867869,3,800
-0.098798224,441283.5424,51.56178802,3,800
3.180810915,430112.8727,47.13432224,3,800
1.324582027,436555.3958,49.56600429,3,800
2.357714298,432813.4113,48.16995446,3,800
-1.685160333,436398.5215,61.5000284,3,800
-2.733825177,442616.0946,64.98417912,3,800
-0.503960831,431210.4457,60.18726305,3,800
-4.547499014,453716.9481,70.35784076,3,800
0.92391034,426246.2124,59.35629655,3,800
-6.029834496,462497.0893,66.77034128,3,800
2.686796352,420867.0087,58.01172872,3,800
-6.068794933,470028.1785,53.9460587,3,800
4.509744012,415562.1818,53.39955132,3,800
-6.417323424,500857.6226,44.47167902,3,800
5.514974742,410426.563,45.93362916,3,800
-6.884399626,570310.9162,36.83349421,3,800
6.402723773,405657.3356,40.27228879,3,800
-6.755328388,605792.7992,32.57556269,3,800
7.674044978,408221.132,39.8671123,3,800
-6.580643752,586446.9147,30.92161952,3,800
8.282293328,417542.6167,46.90458132,3,800
-6.438356694,563881.6729,26.86081515,3,800
8.973320759,425713.4084,53.67280002,3,800
-6.323320898,550844.4369,29.39970063,3,800
9.125153208,425086.3808,51.72748552,3,800
-6.202306994,554084.6651,37.93853747,3,800
8.933786686,426055.4364,55.2972058,3,800
-6.047499524,556148.4376,44.90378771,3,800
9.149657215,432281.8225,63.29560033,3,800
-5.933882923,552117.986,49.61242927,3,800
9.111659871,434171.7865,65.25062734,3,800
-5.875384595,544925.6588,52.44336577,3,800
9.146267952,436333.2068,66.03030207,3,800
-5.874647073,534417.7229,53.50554778,3,800
9.116771277,435843.0304,66.53075268,3,800
-5.896520296,526619.3759,51.75727743,3,800
9.106944198,431389.8409,63.93161944,3,800
-5.918845377,522882.9101,48.14396853,3,800
9.257530787,428194.1402,59.60395379,3,800
-5.917393188,520554.9316,44.15385058,3,800
9.375515255,427481.5558,57.41603199,3,800
-5.930287208,518801.3898,40.58715576,3,800
9.441306242,426653.9828,55.50636234,3,800
-6.005074676,522631.0978,36.9539506,3,800
8.899113226,424577.5902,51.40672233,3,800
-6.119372374,527483.5595,32.91045361,3,800
8.084618378,419929.5886,47.24293262,3,800
-6.240806173,538146.4442,31.94854892,3,800
7.744754042,419269.9624,46.53263604,3,800
-6.462373283,564500.0824,32.18334747,3,800
6.543840006,419671.278,47.35729095,3,800
-6.650919791,586282.5473,30.20649303,3,800
5.724634122,419110.8182,48.22415037,3,800
-6.766587828,592337.0299,32.77295637,3,800
5.334569141,423985.8371,54.31947706,3,800
-6.821712994,551693.625,44.34392831,3,800
4.043714364,427215.2172,57.08342231,3,800
-6.468981054,496142.0498,53.2176532,3,800
3.574488267,427026.7908,53.12709366,3,800
-5.558860202,473570.3662,54.33796055,3,800
3.395397241,427667.2071,51.73368226,3,800
-4.315368058,461686.4647,54.91745917,3,800
2.562085156,429723.4517,51.63781841,3,800
-3.26798084,453632.1934,56.87638607,3,800
1.480876208,433886.4545,52.28634939,3,800
-2.447866506,447054.0978,57.64349581,3,800
-0.588534655,440317.5939,55.00133875,3,800
-1.220127572,418674.8594,64.63523438,3,800
-2.90287204,423747.4952,64.90586831,3,800
2.714876818,414394.8166,63.30596885,3,800
-3.999846445,429389.4682,60.68279099,3,800
8.500327915,410485.9038,56.98273697,3,800
-4.058369004,435204.151,51.74941146,3,800
8.137480005,407434.4407,54.18850135,3,800
-4.03534459,446252.5902,44.80201526,3,800
7.22753157,408910.7196,54.87007021,3,800
-4.623323297,479398.4164,39.19965418,3,800
8.202171288,406939.1038,51.3022785,3,800
-4.725045637,539973.301,31.79158638,3,800
7.309467699,406101.0754,53.75934406,3,800
-4.645422002,573651.8646,31.27033844,3,800
7.898754889,409058.7115,58.57847755,3,800
-4.555260766,566630.6627,37.39178962,3,800
7.925486436,408524.3058,57.44361469,3,800
-4.541648713,565691.2109,38.55123608,3,800
7.547417568,406389.8328,52.81179651,3,800
-4.570675424,573496.8326,33.68273175,3,800
8.248118159,408162.5253,52.26745022,3,800
-4.616608862,554289.7986,28.40630809,3,800
6.827392232,410171.8431,55.15133692,3,800
-4.118670465,490052.4668,32.39214919,3,800
6.609393776,409329.0607,53.08756797,3,800
-3.68088294,444906.8877,41.77605657,3,800
5.382965046,412772.2534,56.66679492,3,800
-3.778905969,436877.1722,50.95770031,3,800
-0.172614646,418007.8974,64.92915022,3,800
-3.482025069,429615.4973,59.83032778,3,800
-2.677677135,423739.7547,65.2120767,3,800
-1.030254907,653324.2921,27.6035378,1,800
-0.996186394,643715.5845,28.7859368,1,800
-1.117053035,667547.1325,27.78302106,1,800
-1.092198547,637275.9091,32.45893333,1,800
-1.169620068,680606.7988,28.02156859,1,800
-1.295608702,634650.1376,38.76494122,1,800
-1.092522936,680109.327,25.00343987,1,800
-1.371706206,624723.2488,42.72531593,1,800
-0.970907384,675666.2191,20.08514861,1,800
-1.178050098,604704.4822,40.43323716,1,800
-0.927308289,678412.1379,17.25928369,1,800
-0.907601204,587864.4002,36.4450005,1,800
-0.936326444,685825.8292,15.98288734,1,800
-0.70150188,576676.9848,33.91196522,1,800
-0.950320212,696278.099,15.39813833,1,800
-0.345185674,565606.342,31.07796713,1,800
-0.960807139,712870.4934,14.51822467,1,800
-0.463408334,556849.3633,32.81852204,1,800
-0.949641172,732033.8324,13.11752334,1,800
-0.705951398,559696.8146,37.91635176,1,800
-0.913202607,744468.3729,11.76889047,1,800
-0.04313616,557370.0779,33.78233252,1,800
-0.88885006,753435.4112,11.29961503,1,800
0.110499995,547495.3724,31.33865508,1,800
-0.858998433,759830.9926,12.7536751,1,800
-0.580085252,555841.3738,53.11865846,1,800
-0.806701522,760542.5571,14.44887381,1,800
-0.700490949,555776.4427,75.88916759,1,800
-0.763331819,756444.9228,14.33306665,1,800
-0.195799938,532270.8498,64.95519657,1,800
-0.733313295,751698.4685,13.06180583,1,800
0.3385284,511752.7483,43.4325877,1,800
-0.704930303,750393.6688,12.13763232,1,800
0.707786622,499707.2612,32.54226997,1,800
-0.678727822,751736.6424,11.83959157,1,800
1.087492852,490308.2423,22.9181017,1,800
-0.657049471,755886.7469,12.15064846,1,800
1.385614987,483547.2823,17.42698337,1,800
-0.640058192,761164.5392,13.0791599,1,800
1.441781124,482812.2884,16.91784943,1,800
-0.627685109,763180.2836,14.20473555,1,800
1.417456472,488396.6705,17.08271985,1,800
-0.616737633,760309.2087,15.5323503,1,800
1.392852142,500580.0581,18.15311331,1,800
-0.606635957,750361.529,15.7571023,1,800
1.331075726,516236.4291,20.64581791,1,800
-0.598255426,735553.4198,14.54932489,1,800
1.260779877,527800.2758,23.13028212,1,800
-0.591928167,721056.7225,12.56255903,1,800
1.212707484,537282.3477,25.39441217,1,800
-0.589601181,716587.9467,11.49090022,1,800
1.132903999,546725.3729,28.23741999,1,800
-0.590405699,733413.97,13.42649055,1,800
1.039018742,555025.7265,31.60382183,1,800
-0.58778636,747049.8944,14.69980833,1,800
0.949771732,561051.3915,35.84549168,1,800
-0.587970627,737970.1205,15.84735918,1,800
0.857377057,562891.4427,41.7679959,1,800
-0.586647257,729843.2982,17.41854436,1,800
0.91133604,555626.0955,43.04442472,1,800
-0.578388077,709687.7712,15.28088896,1,800
1.260106451,538168.3575,33.31294441,1,800
-0.57568714,685102.9489,12.89767766,1,800
1.532354418,525500.6419,24.919293,1,800
-0.575007516,690070.4834,13.87187082,1,800
1.517107752,535008.3941,27.52692433,1,800
-0.572376569,706057.1937,16.6021785,1,800
1.345399846,554768.7708,38.58233121,1,800
-0.569393964,720125.4291,19.54266916,1,800
1.362846338,565513.7359,43.98070773,1,800
-0.563616532,729289.0866,21.62461822,1,800
1.543114714,555403.3437,37.79164346,1,800
-0.555393826,725932.6505,22.32664545,1,800
1.641515531,540898.6274,33.83980668,1,800
-0.54620151,717030.1297,22.56693473,1,800
1.705232856,535821.686,34.67313417,1,800
-0.537194107,711009.2023,23.44960344,1,800
1.652658607,532915.9549,40.68601984,1,800
-0.528775279,709037.5322,25.42557845,1,800
1.692549937,532785.5429,42.99473459,1,800
-0.517800509,712296.9606,26.97594944,1,800
1.838560635,522165.8817,33.82990342,1,800
-0.508854998,714172.0634,27.67790512,1,800
1.916451636,509910.9932,25.32002779,1,800
-0.503335984,711672.2309,28.1193721,1,800
1.948202851,506365.2797,22.28291733,1,800
-0.494102486,704076.1902,26.94393945,1,800
1.956439805,508381.7182,21.73704143,1,800
-0.486441394,683724.61,24.87811849,1,800
1.952064578,518489.6895,22.90753662,1,800
-0.483366255,660922.1364,23.37781286,1,800
1.933039103,538293.1621,26.48637879,1,800
-0.48351403,648465.8221,22.23047345,1,800
1.88038255,564516.8978,36.21825923,1,800
-0.486307708,643746.4548,21.14297648,1,800
1.883499639,583183.0854,44.90569978,1,800
-0.488974398,636496.8899,19.58117427,1,800
1.947640384,574562.8182,40.64958964,1,800
-0.489632979,625752.7871,18.31948572,1,800
1.988061467,556544.4766,31.98958448,1,800
-0.488947414,628050.5312,18.71829036,1,800
2.009424295,552419.0758,29.02014867,1,800
-0.490802966,654712.8111,20.95716719,1,800
2.015402212,563595.3668,30.6379885,1,800
-0.500617497,656474.697,21.26394083,1,800
2.023124907,585751.9975,34.59894306,1,800
-0.504283186,633627.3265,18.13981603,1,800
2.02769861,597114.2632,37.49286087,1,800
-0.505107781,636246.4801,17.50042886,1,800
2.034925268,598405.878,38.235391,1,800
-0.512250405,647995.5715,19.40483281,1,800
2.05893292,591180.5679,36.15032477,1,800
-0.516967017,655215.1666,20.34707851,1,800
2.082625285,568643.744,31.6933383,1,800
-0.521173488,661832.5755,20.49515885,1,800
2.094024016,551840.4308,29.19438723,1,800
-0.524782738,673553.7151,20.86168221,1,800
2.096905287,557677.1814,30.4353526,1,800
-0.530653538,685247.3129,21.06161837,1,800
2.098048187,581036.6262,34.40702889,1,800
-0.538173426,687020.0528,20.60037274,1,800
2.101752825,609923.526,40.33709592,1,800
-0.542996927,680704.3667,19.12248371,1,800
2.109949222,625723.3597,44.65436786,1,800
-0.546050921,678267.3704,17.50920179,1,800
2.111040877,609575.835,42.80543849,1,800
-0.550110917,682927.1477,17.25112302,1,800
2.10604613,575229.2725,36.75325111,1,800
-0.554155847,690135.3333,17.12681954,1,800
2.107886671,549693.9847,32.01682496,1,800
-0.558202075,697294.0702,16.72777603,1,800
2.109511656,540851.8189,30.71282272,1,800
-0.562005665,703666.192,16.42438844,1,800
2.10735377,548334.9769,32.11282967,1,800
-0.565883004,711838.2441,16.12541518,1,800
2.100074228,565568.016,35.30234351,1,800
-0.569751957,718605.1727,15.63761179,1,800
2.085927441,582757.1688,38.94261884,1,800
-0.572229714,722684.0331,14.73114977,1,800
2.065795216,593280.6201,40.27001076,1,800
-0.574068175,726039.1933,13.89342186,1,800
2.043524563,594564.8366,39.23385033,1,800
-0.575755639,726846.4033,13.54117577,1,800
2.024233649,591539.8959,37.85487992,1,800
-0.577188864,727306.5184,13.32722317,1,800
2.008768507,587243.8326,37.1588275,1,800
-0.57967352,729744.6508,13.44969183,1,800
1.992386313,586345.9588,37.00069071,1,800
-0.583234864,734041.6262,13.68044779,1,800
1.972153819,586442.145,36.17415859,1,800
-0.588097915,737867.0739,13.72535467,1,800
1.954599794,575777.934,33.78624344,1,800
-0.59417909,740552.3889,13.52421968,1,800
1.952430314,551985.7333,29.58648186,1,800
-0.601518248,744565.6542,13.2618473,1,800
1.934798981,540609.7784,28.8577961,1,800
-0.611290486,749011.3313,13.12044564,1,800
1.831050957,559809.5837,38.37879469,1,800
-0.623796126,751603.209,12.78084042,1,800
1.71743091,578637.1538,45.16811319,1,800
-0.638847414,752079.9945,12.31818067,1,800
1.701561509,578935.971,39.79582178,1,800
-0.655734935,752137.7206,12.05331509,1,800
1.72046906,570935.7376,33.55801236,1,800
-0.675346807,752831.7704,12.32265283,1,800
1.726961919,565788.204,30.80638339,1,800
-0.700787776,753998.118,13.12746393,1,800
1.707774054,567651.23,30.6367311,1,800
-0.732766184,756249.556,14.3681927,1,800
1.653328606,573649.7152,32.10823134,1,800
-0.775348052,762434.2511,16.22197261,1,800
1.595168102,577772.8229,33.27664747,1,800
-0.850710771,767346.8542,17.21336034,1,800
1.578356157,571604.6996,31.64785715,1,800
-0.96063254,762779.7789,14.00668866,1,800
1.601903063,559986.6565,28.2867751,1,800
-1.021080765,749699.7374,10.73911953,1,800
1.609378107,552671.5243,26.56524229,1,800
-1.05196035,745916.6557,11.41612008,1,800
1.588247503,551081.4964,26.25533583,1,800
-1.102169056,749918.0158,13.12586176,1,800
1.523171892,555398.0798,27.87663972,1,800
-1.13347638,743868.3827,15.39819724,1,800
1.389414196,563409.3091,32.4818559,1,800
-1.152453208,730691.711,17.45752032,1,800
1.209099534,575976.0376,41.5374063,1,800
-1.161389348,716100.0014,18.79721382,1,800
0.892745636,579762.3151,45.22996015,1,800
-1.144338455,701904.9814,20.52749193,1,800
0.850788645,566595.1436,35.88443062,1,800
-1.1154544,688685.2064,22.88488661,1,800
1.091608159,549996.4705,26.77006211,1,800
-1.103119328,677319.6921,25.58421292,1,800
1.174046216,541139.4697,24.26595265,1,800
-1.080945466,667132.3908,27.66643362,1,800
1.159302674,542091.4147,24.5037656,1,800
-1.012512949,656326.5206,29.07209046,1,800
1.051282353,547181.1467,26.51702683,1,800
-0.922177196,645434.6656,30.34717822,1,800
0.897008649,553769.882,29.42218761,1,800
-0.82825768,635496.7664,31.38892368,1,800
0.713256718,561597.1945,33.0882624,1,800
-0.721444724,626034.9562,32.34093442,1,800
0.499076456,571385.772,38.19608719,1,800
-0.591581408,617227.4818,33.03471944,1,800
0.282952149,581005.0731,42.17244858,1,800
-0.408202593,608554.8888,32.75696415,1,800
0.261210005,580553.271,40.09699947,1,800
-0.218261656,600000.5467,32.01385898,1,800
0.498468433,571127.2797,34.06547395,1,800
-0.060591154,592574.9567,31.3186107,1,800
0.706043575,562674.1089,29.63916469,1,800
0.075905371,586467.936,30.7194419,1,800
0.758993258,558538.7117,27.6094041,1,800
0.181997933,581176.0062,30.47852453,1,800
0.728546192,558549.548,26.96774519,1,800
0.266613454,576401.5459,30.26883202,1,800
0.657324153,560781.7279,27.114237,1,800
0.386883718,571375.2955,29.33432896,1,800
0.541816956,565572.3581,27.93225087,1,800
-0.391012979,616203.2471,36.50356141,1,800
-0.177190374,593095.7105,31.08143556,1,800
-0.450249448,630408.6088,38.33447697,1,800
0.046074931,580293.4709,28.58444734,1,800
-0.338057301,631723.5397,30.85733216,1,800
0.262377429,570299.5575,26.60682136,1,800
-0.254887973,639710.9728,23.68986006,1,800
0.441208472,563468.8635,25.53606732,1,800
-0.236405344,649948.0357,20.48970385,1,800
0.718142496,556819.6342,24.21145205,1,800
-0.244001921,666859.6727,17.91023146,1,800
0.631399335,553017.8308,27.60372997,1,800
-0.259007372,694439.6898,15.50931628,1,800
0.465368402,565392.7644,36.5035621,1,800
-0.256754022,723518.6714,13.30308071,1,800
0.657747715,569422.2237,37.28551594,1,800
-0.238072113,739861.9762,12.01782815,1,800
0.780995152,558425.4048,32.81501575,1,800
-0.213332797,742941.0852,11.81445493,1,800
0.874626762,552768.8709,31.43685421,1,800
-0.184475504,740537.4632,12.36375383,1,800
0.9290997,547569.9137,31.25190406,1,800
-0.154157315,735596.619,13.59332694,1,800
0.950821778,543232.2939,31.60113895,1,800
-0.12926487,729261.6134,15.15989379,1,800
0.965010195,539288.3822,31.9142457,1,800
-0.10491122,721627.6348,17.72554449,1,800
1.012978815,534868.4551,31.44833238,1,800
-0.082118566,704923.9323,17.78226102,1,800
1.232926292,526967.2256,27.4348966,1,800
-0.068933187,688596.078,15.85117201,1,800
1.320149462,521513.4545,25.0765418,1,800
-0.060800055,692427.3727,19.46908611,1,800
1.075281045,534486.6639,34.45288377,1,800
-0.049576574,695079.3029,23.61177165,1,800
1.062983149,547030.1029,44.85192235,1,800
-0.035972332,675291.1936,20.09106375,1,800
1.324038564,537998.0149,39.59677045,1,800
-0.028678525,664886.8461,15.88673536,1,800
1.586158269,524449.4454,27.94041674,1,800
-0.028952002,697924.3838,16.20050845,1,800
1.699097159,519616.7657,23.77672063,1,800
-0.029672338,738426.5258,16.73629264,1,800
1.626508791,535334.9815,28.3336427,1,800
-0.027598338,749867.8853,16.27334507,1,800
1.514975998,558642.6171,38.89291311,1,800
-0.024397433,738916.5001,15.13522305,1,800
1.505347456,561025.9451,44.50186003,1,800
-0.020326904,728947.6369,13.13330075,1,800
1.696007068,541746.1869,37.21933582,1,800
-0.020250815,749692.6965,13.448025,1,800
1.826641936,524177.0871,30.78449583,1,800
-0.021138494,776382.7213,14.56775318,1,800
1.750392141,533279.364,40.38940376,1,800
-0.017182795,761861.9037,12.87088655,1,800
1.753312514,543384.0685,49.10246677,1,800
-0.013880408,734371.1435,11.45142283,1,800
1.919870708,523589.7635,38.5728751,1,800
-0.013154043,744810.0186,11.39594054,1,800
2.010104982,503293.2631,28.26864703,1,800
-0.012759041,770538.1939,11.38074662,1,800
1.978596461,511516.2711,35.21171766,1,800
-0.012028742,784673.8258,11.4236221,1,800
1.982676466,519685.3245,41.25092495,1,800
-0.011051707,789985.6279,11.32988968,1,800
2.067533018,500956.626,31.48960971,1,800
-0.009843475,789640.4878,11.15657,1,800
2.106580749,485784.4553,22.70048436,1,800
-0.008636545,790488.7985,11.2358343,1,800
2.101529623,505034.2449,25.96839944,1,800
-0.00741703,792753.007,11.29914958,1,800
2.108025339,535557.8953,33.11879714,1,800
-0.00628379,792979.1833,11.49574972,1,800
2.118374142,551581.778,38.51831953,1,800
-0.005368739,792676.1445,11.76606947,1,800
2.134688594,554101.2074,39.63176463,1,800
-0.004492794,793249.7564,11.84338887,1,800
2.149989068,548255.1548,37.61910696,1,800
-0.003577517,792614.5603,11.84769661,1,800
2.157326465,540760.1997,35.61702357,1,800
-0.002685223,790398.7056,11.9147997,1,800
2.158269713,538140.0543,34.53239475,1,800
-0.001883019,787317.0502,12.04415126,1,800
2.157769383,541236.2522,34.80591882,1,800
-0.001194992,784701.9225,12.17493032,1,800
2.156969159,543777.4616,35.70268673,1,800
-0.000639897,783288.2547,12.31362828,1,800
2.155723567,542183.1661,35.3227055,1,800
-0.00017152,779636.348,12.36607583,1,800
2.153903053,536508.5435,33.96050167,1,800
0.000240566,771765.2222,12.4271132,1,800
2.152282277,530477.8884,32.92716464,1,800
0.000523556,765939.1898,12.67417019,1,800
2.153842442,529801.1023,32.50489376,1,800
0.000647935,763039.5217,12.94241629,1,800
2.154407531,536762.5432,33.00668804,1,800
0.000663514,751177.9952,12.96083032,1,800
2.149060544,546671.0556,34.09929032,1,800
0.000633077,730522.4845,12.67674357,1,800
2.140581505,554438.9988,35.197507,1,800
0.000528995,733288.1227,12.43408113,1,800
2.130545896,560965.6432,36.41636716,1,800
0.000288931,769786.368,12.79431622,1,800
2.116638964,567755.3869,37.6727194,1,800
-5.86E-05,766001.4081,13.14616423,1,800
2.099819064,570256.6073,38.26614731,1,800
-0.000162446,725381.8206,12.34427982,1,800
2.085515899,568649.4404,37.71671436,1,800
-0.000374497,721945.1328,11.93872135,1,800
2.071663781,568755.7954,36.96135976,1,800
-0.001004128,742396.0044,12.26804778,1,800
2.048066779,573465.6878,37.3994363,1,800
-0.001781663,759298.0199,12.19004731,1,800
2.019324902,577182.7791,38.59281354,1,800
-0.002622075,764754.0751,12.23442011,1,800
1.996843373,576374.8847,38.64449188,1,800
-0.003245054,758657.4733,12.14169648,1,800
1.980671633,575857.3194,36.36764354,1,800
-0.003709962,746965.8068,11.861405,1,800
1.95923939,557568.8234,31.92789897,1,800
-0.004108885,730781.1279,11.40053078,1,800
1.932059516,540768.356,29.52424895,1,800
-0.004833555,734215.5207,10.77798628,1,800
1.804249067,556286.7746,39.92586206,1,800
-0.006833113,772460.2088,11.2246982,1,800
1.579096619,574517.1926,53.72112514,1,800
-0.009203539,796791.2508,12.11933056,1,800
1.553274826,578656.0638,49.09915076,1,800
-0.009667422,772481.7977,11.38835432,1,800
1.656581289,576036.43,38.13293265,1,800
-0.009161076,753362.5568,9.969674308,1,800
1.679671862,572223.8879,34.09648274,1,800
-0.010508814,775869.36,9.975103795,1,800
1.688663265,566003.7465,32.2660195,1,800
-0.01280511,809952.8318,10.26455207,1,800
1.699528371,560172.0984,30.65448454,1,800
-0.01452366,827872.1869,9.97694462,1,800
1.692898326,552305.0941,28.38560003,1,800
-0.015462109,820434.0555,9.835877054,1,800
1.660268808,551068.0591,28.05070231,1,800
-0.015423577,795171.9485,9.8171278,1,800
1.468841122,565206.2992,34.81733736,1,800
-0.014820986,757929.9071,9.840204131,1,800
1.169157859,587229.4668,46.18266447,1,800
-0.014012662,732466.9058,10.03802928,1,800
0.949110298,605661.3387,50.5067171,1,800
-0.015275129,736568.7684,11.65586528,1,800
0.946005105,604691.9932,43.11558422,1,800
-0.019283741,760182.998,14.54765548,1,800
1.093932577,591585.219,33.28910029,1,800
-0.023373959,761694.7281,16.44990517,1,800
1.188589493,577287.6833,27.68746583,1,800
-0.023609485,744631.2674,15.3952551,1,800
1.229821077,567156.8277,25.05757986,1,800
-0.027725202,749278.4407,15.57482355,1,800
1.221773108,564902.1148,24.61703607,1,800
-0.039402398,767141.4516,17.93706218,1,800
1.182236748,567441.8904,24.90158231,1,800
-0.053490642,782669.4058,18.1945696,1,800
1.124834387,571061.1617,25.4932467,1,800
-0.06863392,786992.6429,16.66695844,1,800
1.076994894,574149.413,26.10051164,1,800
-0.083226175,784294.3445,14.74388595,1,800
1.046529768,576494.4272,26.41413023,1,800
-0.101358554,781914.8718,13.36621383,1,800
1.016865986,578376.4378,26.51874702,1,800
-0.125905076,780361.3083,12.77688423,1,800
0.977923739,580011.8953,26.33460911,1,800
-0.157786614,778075.8198,13.00119998,1,800
0.908665728,582119.3939,26.75067517,1,800
-0.200136981,776121.0844,13.37946874,1,800
0.793291984,591055.1556,29.96030418,1,800
-0.250229058,773604.8419,13.56558316,1,800
0.573913908,584783.3974,30.60615439,1,800
-0.300285051,767110.8719,14.19586403,1,800
0.649591521,570056.0147,25.50794276,1,800
-0.349155062,755294.2821,15.63085665,1,800
0.677979544,572747.7523,23.74828146,1,800
-0.39502773,738103.5731,17.98589176,1,800
0.380772927,579265.531,25.99591482,1,800
-0.436013156,714125.0565,21.55940113,1,800
0.201812974,586360.7452,27.65397779,1,800
-0.446576417,683125.6987,25.42549996,1,800
0.064707493,594774.0876,28.34142101,1,800
-0.393074568,652655.4619,26.89966246,1,800
-0.049448741,604140.5976,28.0079577,1,800
-0.278332861,629917.4786,26.80847189,1,800
-0.156449145,614846.0951,27.36109009,1,800
0.394992983,539960.4506,36.50398485,1,800
0.331475275,538371.707,35.29814421,1,800
0.356141643,537068.688,33.77962117,1,800
0.513956969,536758.4052,37.38171478,1,800
0.291057244,541566.6978,34.47545147,1,800
0.642180177,531176.6861,37.5372262,1,800
0.052345496,551054.5419,38.6100891,1,800
0.763774032,526470.2798,37.86581531,1,800
-0.141639098,553539.9636,39.659326,1,800
0.859988614,523794.7563,38.70857479,1,800
-0.0836715,547916.6727,35.27870315,1,800
0.936911423,522926.1115,40.3319399,1,800
0.022875638,545816.6557,30.73972662,1,800
0.998617435,522704.8893,42.81769249,1,800
-0.020657804,547763.3627,28.53760779,1,800
1.040592329,521496.9612,45.73992398,1,800
-0.108589522,550994.976,27.26138156,1,800
1.123899648,515977.0783,45.45968512,1,800
-0.190107336,556093.8822,26.02383975,1,800
1.296860138,506694.0387,40.5761425,1,800
-0.278630325,561104.4699,23.69959243,1,800
1.546095543,497113.9976,32.98575753,1,800
-0.482382855,574673.829,22.8893428,1,800
1.617028485,492627.4938,29.62997794,1,800
-0.771423173,612057.7503,27.6284101,1,800
1.389945965,508890.1075,40.37224046,1,800
-0.910406628,675047.8167,28.728497,1,800
1.41013498,530682.82,50.54993151,1,800
-0.887689777,728884.4396,22.94805492,1,800
1.517715113,526571.6327,50.89587284,1,800
-0.84635678,746616.7593,17.78026633,1,800
1.565981094,518013.9004,52.61097294,1,800
-0.788253436,743419.5532,12.9698916,1,800
1.741135131,501481.5564,48.59827613,1,800
-0.73926472,739960.2537,11.6754344,1,800
1.86112938,474518.3084,35.66617638,1,800
-0.719710935,742839.6209,13.91157209,1,800
1.926303848,462849.9544,27.63166655,1,800
-0.699642835,744944.7708,16.10185827,1,800
1.940036779,469873.8967,29.03047653,1,800
-0.685863819,746250.5161,20.42514674,1,800
1.956846088,482782.5128,32.81286902,1,800
-0.673103309,741733.7494,21.71103405,1,800
1.963688487,488779.0112,35.83142805,1,800
-0.664601128,725594.5105,19.20513878,1,800
1.963443964,496275.6726,38.99269013,1,800
-0.658910391,721063.0434,20.37989985,1,800
1.969165021,506343.4749,41.32740607,1,800
-0.648461593,717547.1693,23.20993536,1,800
1.971304801,511883.7243,43.07446226,1,800
-0.638475511,690922.4027,23.21532146,1,800
1.976533179,511666.5845,43.23543303,1,800
-0.628556166,662313.8377,21.43323297,1,800
1.97910361,504459.9518,41.64129497,1,800
-0.618472616,643967.3943,20.28659581,1,800
1.971177402,494347.4686,39.54849173,1,800
-0.608701411,632618.3139,20.32265939,1,800
1.965036439,488220.3,37.42670505,1,800
-0.601692921,627702.8774,21.74491912,1,800
1.963010432,486579.9783,36.34315582,1,800
-0.597495118,631479.2243,24.81587621,1,800
1.960812949,490158.5577,36.31288614,1,800
-0.59109906,636150.1192,27.34957557,1,800
1.948136259,497136.0266,37.38569426,1,800
-0.581994697,621150.5222,26.11031371,1,800
1.927548628,505108.0929,38.89048399,1,800
-0.573989346,588326.7043,22.12420503,1,800
1.906368643,511020.0713,39.83663915,1,800
-0.575042814,570275.8375,20.13202327,1,800
1.885622661,514925.0437,40.19443804,1,800
-0.577180181,583968.2618,22.31582594,1,800
1.862434898,518056.1514,40.39807814,1,800
-0.573828797,604235.0441,25.24227345,1,800
1.834721264,522551.8247,41.15338386,1,800
-0.571365834,617979.1576,27.26441874,1,800
1.790949391,530725.8523,43.44226885,1,800
-0.570990538,631876.7639,28.85299319,1,800
1.720298543,542570.1088,47.7543933,1,800
-0.575284671,638921.3829,28.54021514,1,800
1.645654872,551557.8318,49.39946885,1,800
-0.582700434,635781.5517,26.86988894,1,800
1.599421182,549714.4766,45.68467685,1,800
-0.59093343,629118.9353,23.99158807,1,800
1.56537689,532361.3667,39.18808226,1,800
-0.600136864,619544.4961,20.56944085,1,800
1.514408001,525889.6224,38.40388843,1,800
-0.610562133,619892.0759,19.75820274,1,800
1.334552319,528532.1948,44.18773279,1,800
-0.62262132,651898.7262,24.16878399,1,800
1.293281617,513847.4838,39.43309698,1,800
-0.636382698,677378.4882,26.17396499,1,800
